t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1700000000.000000,0,0,0,116.72,1.46,0,0
1700000000.050000,0,0,0,116.71,0.92,0,0
1700000000.100000,0,0,0,116.72,0.92,0,0
1700000000.150000,0,0,0,116.71,0.90,0,0
1700000000.200000,0,0,0,116.71,0.91,0,0
1700000000.250000,0,0,0,116.71,1.08,0,0
1700000000.300000,0,0,0,116.72,0.91,0,0
1700000000.350000,0,0,0,116.72,0.90,0,0
1700000000.400000,0,0,0,116.71,0.91,0,0
1700000000.450000,0,0,0,116.72,0.89,0,0
1700000000.500000,0,0,0,116.70,0.90,0,0
1700000000.550000,0,0,0,116.71,0.91,0,0
1700000000.600000,0,0,0,116.71,0.91,0,0
1700000000.650000,0,0,0,116.72,0.89,0,0
1700000000.700000,0,0,0,116.70,0.90,0,0
1700000000.750000,0,0,0,116.70,0.90,0,0
1700000000.800000,0,0,0,116.71,0.92,0,0
1700000000.850000,0,0,0,116.70,0.88,0,0
1700000000.900000,1,252,0,116.70,23.30,1,0
1700000000.950000,1,300,0,116.70,22.18,0,0
1700000001.000000,1,300,0,116.72,22.59,0,0
1700000001.050000,1,300,0,116.70,27.73,1,14
1700000001.100000,1,300,0,116.72,22.36,0,14
1700000001.150000,1,300,0,116.72,22.48,0,14
1700000001.200000,1,300,0,116.71,28.04,1,38
1700000001.250000,1,300,0,116.71,22.82,0,38
1700000001.300000,1,300,0,116.71,22.67,0,38
1700000001.350000,1,300,0,116.71,28.47,1,20
1700000001.400000,1,300,0,116.71,22.47,0,20
1700000001.450000,1,300,0,116.71,22.50,0,20
1700000001.500000,1,300,0,116.72,27.76,1,8
1700000001.550000,1,300,0,116.71,22.25,0,8
1700000001.600000,1,300,0,116.71,22.22,0,8
1700000001.650000,1,300,0,116.71,29.45,1,30
1700000001.700000,1,300,0,116.71,22.33,0,30
1700000001.750000,1,300,0,116.71,22.22,0,30
1700000001.800000,1,300,0,116.71,33.37,1,96
1700000001.850000,1,300,0,116.71,22.79,0,96
1700000001.900000,1,300,0,116.70,22.85,0,96
1700000001.950000,1,300,0,116.72,31.44,1,118
1700000002.000000,1,300,0,116.71,22.53,0,118
1700000002.050000,1,300,0,116.72,24.50,0,118
1700000002.100000,1,300,0,116.72,34.54,1,132
1700000002.150000,1,300,0,116.71,23.20,0,132
1700000002.200000,1,300,0,116.73,23.22,0,132
1700000002.250000,1,300,0,116.73,37.52,1,147
1700000002.300000,1,300,0,116.73,23.46,0,147
1700000002.350000,1,300,0,116.73,23.19,0,147
1700000002.400000,1,300,0,116.75,44.14,1,150
1700000002.450000,1,300,0,116.75,23.66,0,150
1700000002.500000,1,300,0,116.77,23.24,0,150
1700000002.550000,1,300,0,116.76,31.63,1,154
1700000002.600000,1,300,0,116.77,23.92,0,154
1700000002.650000,1,300,0,116.79,23.72,0,154
1700000002.700000,1,300,0,116.79,42.42,1,157
1700000002.750000,1,300,0,116.79,24.37,0,157
1700000002.800000,1,300,0,116.80,23.43,0,157
1700000002.850000,1,300,0,116.83,50.06,1,162
1700000002.900000,1,300,0,116.83,23.50,0,162
1700000002.950000,1,300,0,116.85,23.81,0,162
1700000003.000000,1,300,0,116.85,46.11,1,168
1700000003.050000,1,300,0,116.87,23.02,0,168
1700000003.100000,1,300,0,116.87,23.50,0,168
1700000003.150000,1,300,0,116.91,45.02,1,177
1700000003.200000,1,300,0,116.94,23.52,0,177
1700000003.250000,1,300,0,116.95,23.11,0,177
1700000003.300000,1,300,0,116.99,45.49,1,187
1700000003.350000,1,300,0,116.99,23.26,0,187
1700000003.400000,1,300,0,116.98,23.59,0,187
1700000003.450000,1,300,0,116.99,46.66,1,196
1700000003.500000,1,300,0,116.97,24.11,0,196
1700000003.550000,1,300,0,116.97,23.26,0,196
1700000003.600000,1,300,0,116.95,47.22,1,209
1700000003.650000,1,300,0,116.95,23.10,0,209
1700000003.700000,1,300,0,116.94,22.32,0,209
1700000003.750000,1,300,0,116.94,73.64,1,225
1700000003.800000,1,300,0,116.94,22.61,0,225
1700000003.850000,1,300,0,116.93,21.73,0,225
1700000003.900000,1,300,0,116.92,56.08,1,235
1700000003.950000,1,300,0,116.92,22.75,0,235
1700000004.000000,1,300,0,116.90,22.19,0,235
1700000004.050000,1,300,0,116.89,64.31,1,239
1700000004.100000,1,300,0,116.88,23.95,0,239
1700000004.150000,1,300,0,116.89,22.74,0,239
1700000004.200000,1,300,0,116.92,70.84,1,244
1700000004.250000,1,300,0,116.95,23.06,0,244
1700000004.300000,1,300,0,116.99,23.12,0,244
1700000004.350000,1,300,0,116.99,56.14,1,257
1700000004.400000,1,300,0,116.95,23.40,0,257
1700000004.450000,1,300,0,116.94,22.36,0,257
1700000004.500000,1,300,0,116.93,66.40,1,271
1700000004.550000,1,300,0,116.93,23.18,0,271
1700000004.600000,1,300,0,116.95,23.12,0,271
1700000004.650000,1,300,0,116.98,61.68,1,277
1700000004.700000,1,300,0,117.00,23.62,0,277
1700000004.750000,1,300,0,117.03,22.36,0,277
1700000004.800000,1,300,0,117.03,96.41,1,284
1700000004.850000,1,300,0,117.04,23.00,0,284
1700000004.900000,1,300,0,117.02,23.27,0,284
1700000004.950000,1,300,0,117.01,79.84,1,294
1700000005.000000,1,300,0,117.00,23.24,0,294
1700000005.050000,1,300,0,116.98,23.05,0,294
1700000005.100000,1,300,0,116.98,59.75,1,249
1700000005.150000,1,300,0,116.95,23.73,0,249
1700000005.200000,1,300,0,116.92,22.67,0,249
1700000005.250000,1,300,0,116.89,44.34,1,266
1700000005.300000,1,300,0,116.85,23.51,0,266
1700000005.350000,1,300,0,116.80,22.63,0,266
1700000005.400000,1,300,0,116.73,57.87,1,292
1700000005.450000,1,300,0,116.67,23.16,0,292
1700000005.500000,1,300,0,116.61,22.82,0,292
1700000005.550000,1,300,0,116.53,40.44,1,294
1700000005.600000,1,300,0,116.44,22.73,0,294
1700000005.650000,1,300,0,116.36,22.51,0,294
1700000005.700000,1,300,0,116.27,42.57,1,273
1700000005.750000,1,300,0,116.18,22.16,0,273
1700000005.800000,1,300,0,116.08,23.09,0,273
1700000005.850000,1,300,0,115.94,38.33,1,270
1700000005.900000,1,300,0,115.83,24.16,0,270
1700000005.950000,1,300,0,115.66,22.55,0,270
1700000006.000000,1,300,0,115.47,51.01,1,272
1700000006.050000,1,300,0,115.23,22.69,0,272
1700000006.100000,1,300,0,114.93,23.05,0,272
1700000006.150000,1,300,0,114.61,52.19,1,273
1700000006.200000,1,300,0,114.21,23.16,0,273
1700000006.250000,1,300,0,113.73,22.10,0,273
1700000006.300000,1,300,0,113.27,51.60,1,277
1700000006.350000,1,300,0,112.78,24.96,0,277
1700000006.400000,1,300,0,116.64,28.83,0,277
1700000006.450000,1,300,0,116.62,49.34,1,279
1700000006.500000,1,300,0,116.60,23.07,0,279
1700000006.550000,1,300,0,116.59,21.57,0,279
1700000006.600000,1,300,0,116.56,39.74,1,318
1700000006.650000,1,300,0,116.55,22.39,0,318
1700000006.700000,1,300,0,116.53,22.25,0,318
1700000006.750000,1,300,0,116.52,52.07,1,320
1700000006.800000,1,300,0,116.51,22.54,0,320
1700000006.850000,1,300,0,110.65,36.97,0,320
1700000006.900000,1,300,0,112.16,41.19,1,319
1700000006.950000,1,300,0,113.36,25.39,0,319
1700000007.000000,1,300,0,113.94,22.90,0,319
1700000007.050000,1,300,0,114.26,53.94,1,372
1700000007.100000,1,300,0,114.47,22.24,0,372
1700000007.150000,1,300,0,114.63,22.15,0,372
1700000007.200000,1,300,0,114.75,43.57,1,392
1700000007.250000,1,300,0,114.88,22.66,0,392
1700000007.300000,1,300,0,114.98,22.46,0,392
1700000007.350000,1,300,0,115.08,40.29,1,394
1700000007.400000,1,300,0,115.18,22.80,0,394
1700000007.450000,1,300,0,115.27,22.93,0,394
1700000007.500000,1,300,0,115.37,40.13,1,394
1700000007.550000,1,300,0,115.45,23.62,0,394
1700000007.600000,1,300,0,115.53,23.09,0,394
1700000007.650000,1,300,0,115.62,41.35,1,385
1700000007.700000,1,300,0,115.72,23.27,0,385
1700000007.750000,1,300,0,115.79,22.84,0,385
1700000007.800000,1,300,0,115.86,40.20,1,383
1700000007.850000,1,300,0,115.94,22.94,0,383
1700000007.900000,1,300,0,116.01,22.29,0,383
1700000007.950000,1,300,0,116.08,43.99,1,389
1700000008.000000,1,300,0,116.15,22.88,0,389
1700000008.050000,1,300,0,116.21,22.91,0,389
1700000008.100000,1,300,0,116.29,57.21,1,391
1700000008.150000,1,300,0,116.37,23.27,0,391
1700000008.200000,1,300,0,116.44,22.96,0,391
1700000008.250000,1,300,0,116.53,41.71,1,387
1700000008.300000,1,300,0,116.62,22.76,0,387
1700000008.350000,1,300,0,116.70,22.99,0,387
1700000008.400000,1,300,0,116.76,46.41,1,384
1700000008.450000,1,300,0,116.82,22.82,0,384
1700000008.500000,1,300,0,116.90,22.87,0,384
1700000008.550000,1,300,0,116.98,65.53,1,380
1700000008.600000,1,300,0,117.09,22.80,0,380
1700000008.650000,1,300,0,117.20,22.76,0,380
1700000008.700000,1,300,0,117.35,47.18,1,391
1700000008.750000,1,300,0,117.49,23.26,0,391
1700000008.800000,1,300,0,117.62,22.88,0,391
1700000008.850000,1,300,0,117.73,44.09,1,396
1700000008.900000,1,300,0,117.84,22.84,0,396
1700000008.950000,1,300,0,117.95,22.66,0,396
1700000009.000000,1,300,0,118.04,63.36,1,396
1700000009.050000,1,300,0,118.10,23.19,0,396
1700000009.100000,1,300,0,118.19,22.57,0,396
1700000009.150000,1,300,0,118.27,66.09,1,389
1700000009.200000,1,300,0,118.34,23.15,0,389
1700000009.250000,1,300,0,118.40,22.88,0,389
1700000009.300000,1,300,0,118.46,45.14,1,368
1700000009.350000,1,300,0,118.52,23.03,0,368
1700000009.400000,1,300,0,118.57,23.03,0,368
1700000009.450000,1,300,0,118.58,44.43,1,359
1700000009.500000,1,300,0,118.57,23.08,0,359
1700000009.550000,1,300,0,118.56,23.25,0,359
1700000009.600000,1,300,0,118.53,65.16,1,359
1700000009.650000,1,300,0,118.51,24.27,0,359
1700000009.700000,1,300,0,118.48,22.93,0,359
1700000009.750000,1,300,0,118.46,68.79,1,359
1700000009.800000,1,300,0,118.45,23.04,0,359
1700000009.850000,1,300,0,118.45,23.40,0,359
1700000009.900000,1,300,0,118.45,69.82,1,365
1700000009.950000,1,300,0,118.45,23.21,0,365
1700000010.000000,1,300,0,118.47,23.86,0,365
1700000010.050000,1,300,0,118.49,71.84,1,355
1700000010.100000,1,300,0,118.49,22.92,0,355
1700000010.150000,1,300,0,118.50,24.03,0,355
1700000010.200000,1,300,0,118.49,49.79,1,351
1700000010.250000,1,300,0,118.48,23.79,0,351
1700000010.300000,1,300,0,118.47,23.23,0,351
1700000010.350000,1,300,0,118.47,75.65,1,346
1700000010.400000,1,300,0,118.44,23.49,0,346
1700000010.450000,1,300,0,118.44,23.64,0,346
1700000010.500000,1,300,0,118.43,51.77,1,348
1700000010.550000,1,300,0,118.43,23.52,0,348
1700000010.600000,1,300,0,118.44,23.72,0,348
1700000010.650000,1,300,0,118.46,74.37,1,319
1700000010.700000,1,300,0,118.46,23.19,0,319
1700000010.750000,1,300,0,118.48,23.13,0,319
1700000010.800000,1,300,0,118.50,77.72,1,330
1700000010.850000,1,300,0,118.51,23.59,0,330
1700000010.900000,1,300,0,118.52,23.06,0,330
1700000010.950000,1,300,0,118.52,85.18,1,329
1700000011.000000,1,300,0,118.52,23.40,0,329
1700000011.050000,1,300,0,118.52,23.25,0,329
1700000011.100000,1,300,0,118.51,67.39,1,280
1700000011.150000,1,300,0,118.48,22.93,0,280
1700000011.200000,1,300,0,118.44,22.91,0,280
1700000011.250000,1,300,0,118.39,60.23,1,299
1700000011.300000,1,300,0,118.36,23.03,0,299
1700000011.350000,1,300,0,118.29,22.61,0,299
1700000011.400000,1,300,0,118.25,58.51,1,300
1700000011.450000,1,300,0,118.18,22.98,0,300
1700000011.500000,1,300,0,118.11,22.32,0,300
1700000011.550000,1,300,0,118.04,45.15,1,304
1700000011.600000,1,300,0,117.94,23.20,0,304
1700000011.650000,1,300,0,117.87,22.70,0,304
1700000011.700000,1,300,0,117.77,64.11,1,306
1700000011.750000,1,300,0,117.67,22.36,0,306
1700000011.800000,1,300,0,117.57,22.83,0,306
1700000011.850000,1,300,0,117.46,59.92,1,298
1700000011.900000,1,300,0,117.34,23.08,0,298
1700000011.950000,1,300,0,117.23,22.59,0,298
1700000012.000000,1,300,0,117.12,58.96,1,292
1700000012.050000,1,300,0,117.00,22.51,0,292
1700000012.100000,1,300,0,116.88,22.35,0,292
1700000012.150000,1,300,0,116.75,47.40,1,295
1700000012.200000,1,300,0,116.61,22.99,0,295
1700000012.250000,1,300,0,116.48,22.28,0,295
1700000012.300000,1,300,0,116.35,54.27,1,293
1700000012.350000,1,300,0,116.24,22.32,0,293
1700000012.400000,1,300,0,116.12,22.71,0,293
1700000012.450000,1,300,0,116.01,72.79,1,285
1700000012.500000,1,300,0,115.88,22.03,0,285
1700000012.550000,1,300,0,115.77,21.73,0,285
1700000012.600000,1,300,0,115.66,43.00,1,286
1700000012.650000,1,300,0,115.55,21.57,0,286
1700000012.700000,1,300,0,115.44,21.04,0,286
1700000012.750000,1,300,0,115.33,70.31,1,279
1700000012.800000,1,300,0,115.24,21.69,0,279
1700000012.850000,1,300,0,115.13,21.57,0,279
1700000012.900000,1,300,0,115.03,64.76,1,276
1700000012.950000,1,300,0,114.91,21.90,0,276
