t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1520530308.199448,0,0,0,13.88,1.40,0,0
1520530308.249449,0,0,0,13.96,0.66,0,0
1520530308.299451,0,0,0,13.93,0.68,0,0
1520530308.349503,0,0,0,14.57,0.66,0,0
1520530308.399505,0,0,0,14.72,0.68,0,0
1520530308.449505,0,0,0,14.76,0.65,0,0
1520530308.499506,0,0,0,14.63,0.64,0,0
1520530308.549508,0,0,0,14.67,0.64,0,0
1520530308.599509,0,0,0,14.71,0.66,0,0
1520530308.649555,0,0,0,14.68,0.64,0,0
1520530308.699512,0,0,0,14.63,0.63,0,0
1520530308.749559,0,0,0,15.28,0.63,0,0
1520530308.799560,0,0,0,15.25,0.64,0,0
1520530308.849562,0,0,0,15.24,0.68,0,0
1520530308.899563,0,0,0,15.27,0.65,0,0
1520530308.949565,0,0,0,15.37,0.64,0,0
1520530308.999567,0,0,0,15.36,0.63,0,0
1520530309.049568,0,0,0,15.43,0.71,0,0
1520530309.099570,0,0,0,15.38,0.59,0,0
1520530309.149567,0,0,0,15.32,0.61,0,0
1520530309.199583,0,0,0,15.55,0.63,0,0
1520530309.249583,0,0,0,15.45,0.62,0,0
1520530309.299586,0,0,0,15.58,0.61,0,0
1520530309.349586,0,0,0,15.57,0.61,0,0
1520530309.399589,0,0,0,15.46,0.61,0,0
1520530309.449590,0,0,0,15.43,0.61,0,0
1520530309.499591,0,0,0,15.50,0.61,0,0
1520530309.549594,0,0,0,15.55,0.62,0,0
1520530309.599597,0,0,0,15.49,0.61,0,0
1520530309.649599,0,0,0,15.64,0.61,0,0
1520530309.699600,0,0,0,15.66,0.60,0,0
1520530309.749602,0,0,0,15.65,0.61,0,0
1520530309.799603,0,0,0,15.58,0.62,0,0
1520530309.849605,0,0,0,15.67,0.60,0,0
1520530309.899606,0,0,0,15.70,0.60,0,0
1520530309.949608,0,0,0,15.55,0.61,0,0
1520530309.999622,0,0,0,15.85,0.60,0,0
1520530310.049623,0,0,0,15.81,0.61,0,0
1520530310.099625,0,0,0,15.84,0.60,0,0
1520530310.149627,0,0,0,15.89,0.60,0,0
1520530310.199628,0,0,0,15.92,0.61,0,0
1520530310.249729,0,0,0,15.84,0.61,0,0
1520530310.299631,0,0,0,15.88,0.61,0,0
