t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1520530308.199448,0,0,0,13.88,1.51,0,0
1520530308.249449,0,0,0,13.96,0.63,0,0
1520530308.299451,0,0,0,13.93,0.63,0,0
1520530308.349503,0,0,0,14.57,0.64,0,0
1520530308.399505,0,0,0,14.72,0.62,0,0
1520530308.449505,0,0,0,14.76,0.61,0,0
1520530308.499506,0,0,0,14.63,0.62,0,0
1520530308.549508,0,0,0,14.67,0.60,0,0
1520530308.599509,0,0,0,14.71,0.62,0,0
1520530308.649555,0,0,0,14.68,0.62,0,0
1520530308.699512,0,0,0,14.63,0.61,0,0
1520530308.749559,0,0,0,15.28,0.61,0,0
1520530308.799560,0,0,0,15.25,0.61,0,0
1520530308.849562,0,0,0,15.24,0.62,0,0
1520530308.899563,0,0,0,15.27,0.62,0,0
1520530308.949565,0,0,0,15.37,0.62,0,0
1520530308.999567,0,0,0,15.36,0.62,0,0
1520530309.049568,0,0,0,15.43,0.70,0,0
1520530309.099570,0,0,0,15.38,0.59,0,0
1520530309.149567,0,0,0,15.32,0.60,0,0
1520530309.199583,0,0,0,15.55,0.62,0,0
1520530309.249583,0,0,0,15.45,0.61,0,0
1520530309.299586,0,0,0,15.58,0.61,0,0
1520530309.349586,0,0,0,15.57,0.62,0,0
1520530309.399589,0,0,0,15.46,0.60,0,0
1520530309.449590,0,0,0,15.43,0.60,0,0
1520530309.499591,0,0,0,15.50,0.60,0,0
1520530309.549594,0,0,0,15.55,0.62,0,0
1520530309.599597,0,0,0,15.49,0.61,0,0
1520530309.649599,0,0,0,15.64,0.61,0,0
1520530309.699600,0,0,0,15.66,0.60,0,0
1520530309.749602,0,0,0,15.65,0.60,0,0
1520530309.799603,0,0,0,15.58,0.61,0,0
1520530309.849605,0,0,0,15.67,0.60,0,0
1520530309.899606,0,0,0,15.70,0.60,0,0
1520530309.949608,0,0,0,15.55,0.61,0,0
1520530309.999622,0,0,0,15.85,0.61,0,0
1520530310.049623,0,0,0,15.81,0.60,0,0
1520530310.099625,0,0,0,15.84,0.61,0,0
1520530310.149627,0,0,0,15.89,0.61,0,0
1520530310.199628,0,0,0,15.92,0.60,0,0
1520530310.249729,0,0,0,15.84,0.60,0,0
1520530310.299631,0,0,0,15.88,0.61,0,0
1520530310.349633,0,0,0,15.83,0.70,0,0
1520530310.399625,0,0,0,15.71,0.60,0,0
1520530310.449627,0,0,0,15.66,0.62,0,0
1520530310.499628,0,0,0,15.73,0.61,0,0
1520530310.549630,0,0,0,15.73,0.62,0,0
1520530310.599632,0,0,0,15.74,0.61,0,0
1520530310.649633,0,0,0,15.73,0.62,0,0
1520530310.699635,0,0,0,15.70,0.61,0,0
1520530310.749636,0,0,0,15.67,0.60,0,0
1520530310.799651,0,0,0,15.93,0.60,0,0
1520530310.849652,0,0,0,15.94,0.60,0,0
1520530310.899654,0,0,0,16.01,0.60,0,0
1520530310.949655,0,0,0,15.96,0.61,0,0
1520530310.999657,0,0,0,15.97,0.60,0,0
1520530311.049659,0,0,0,16.00,0.61,0,0
1520530311.099660,1,66,62,15.92,16.69,1,62
1520530311.149662,1,300,203,15.99,26.02,0,62
1520530311.199672,1,300,219,16.10,34.54,0,62
1520530311.249673,1,300,224,16.08,41.43,1,227
1520530311.299675,1,229,187,16.02,28.41,0,227
1520530311.349677,1,300,228,16.05,29.50,0,227
1520530311.399678,1,217,180,16.08,39.53,1,263
1520530311.449679,1,300,226,16.07,30.21,0,263
