t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000000.000000,0,0,0,116.70,2.78,0,0,0/0/0/0/0/0
1700000000.050000,0,0,0,116.70,1.95,0,0,0/0/0/0/0/0
1700000000.100000,0,0,0,116.71,1.87,0,0,0/0/0/0/0/0
1700000000.150000,0,0,0,116.71,1.93,0,0,0/0/0/0/0/0
1700000000.200000,0,0,0,116.71,1.87,0,0,0/0/0/0/0/0
1700000000.250000,0,0,0,116.71,1.82,0,0,0/0/0/0/0/0
1700000000.300000,0,0,0,116.71,1.84,0,0,0/0/0/0/0/0
1700000000.350000,0,0,0,116.71,1.80,0,0,0/0/0/0/0/0
1700000000.400000,0,0,0,116.71,1.92,0,0,0/0/0/0/0/0
1700000000.450000,0,0,0,116.71,1.91,0,0,0/0/0/0/0/0
1700000000.500000,0,0,0,116.71,1.85,0,0,0/0/0/0/0/0
1700000000.550000,0,0,0,116.70,1.78,0,0,0/0/0/0/0/0
1700000000.600000,0,0,0,116.71,1.77,0,0,0/0/0/0/0/0
1700000000.650000,0,0,0,116.72,1.76,0,0,0/0/0/0/0/0
1700000000.700000,0,0,0,116.71,2.04,0,0,0/0/0/0/0/0
1700000000.750000,0,0,0,116.72,1.86,0,0,0/0/0/0/0/0
1700000000.800000,0,0,0,116.71,1.80,0,0,0/0/0/0/0/0
1700000000.850000,0,0,0,116.71,1.83,0,0,0/0/0/0/0/0
1700000000.900000,1,244,238,116.71,30.79,1,0,244/238/235/272/261/272
1700000000.950000,1,300,300,116.71,38.02,0,0,300/300/300/300/300/300
1700000001.000000,1,300,300,116.71,47.55,0,0,300/300/300/300/300/300
1700000001.050000,1,300,300,116.72,68.93,1,180,300/300/300/300/300/300
1700000001.100000,1,300,300,116.72,48.97,0,180,300/300/300/300/300/300
1700000001.150000,1,300,300,116.71,49.55,0,180,300/300/300/300/300/300
1700000001.200000,1,300,300,116.70,68.00,1,282,300/300/300/300/300/300
1700000001.250000,1,300,300,116.72,38.66,0,282,300/300/300/300/300/300
1700000001.300000,1,300,300,116.72,39.13,0,282,300/300/300/300/300/300
