t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1649764528.073054,0,0,0,60.45,1.67,0,0
1649764528.098053,0,0,0,60.45,1.53,0,0
1649764528.123050,0,0,0,60.56,1.51,0,0
1649764528.148048,0,0,0,60.57,1.54,0,0
1649764528.173045,0,0,0,60.47,1.55,0,0
1649764528.198042,0,0,0,60.46,1.51,0,0
1649764528.223039,0,0,0,60.56,1.55,0,0
1649764528.248037,0,0,0,60.58,1.55,0,0
1649764528.273034,0,0,0,60.45,1.52,0,0
1649764528.298031,0,0,0,60.46,1.56,0,0
1649764528.323029,0,0,0,60.54,1.52,0,0
1649764528.348026,0,0,0,60.55,1.56,0,0
1649764528.373023,0,0,0,60.43,1.56,0,0
1649764528.398021,0,0,0,60.43,1.52,0,0
1649764528.423018,0,0,0,60.53,1.49,0,0
1649764528.448015,0,0,0,60.54,1.53,0,0
1649764528.473012,0,0,0,60.41,1.51,0,0
1649764528.498010,0,0,0,60.43,1.51,0,0
1649764528.523007,0,0,0,60.53,1.57,0,0
1649764528.548005,0,0,0,60.55,1.59,0,0
1649764528.573002,0,0,0,60.41,1.52,0,0
1649764528.597999,0,0,0,60.42,1.53,0,0
1649764528.622997,0,0,0,60.51,1.57,0,0
1649764528.647994,0,0,0,60.53,1.55,0,0
1649764528.672991,0,0,0,60.42,1.53,0,0
1649764528.697988,0,0,0,60.42,1.54,0,0
1649764528.722986,0,0,0,60.50,1.48,0,0
1649764528.747983,0,0,0,60.53,1.53,0,0
1649764528.772980,0,0,0,60.42,1.53,0,0
1649764528.797978,0,0,0,60.43,1.51,0,0
1649764528.822975,0,0,0,60.51,1.49,0,0
1649764528.847972,0,0,0,60.55,1.52,0,0
1649764528.872969,0,0,0,60.42,1.49,0,0
1649764528.897967,0,0,0,60.45,1.52,0,0
1649764528.922964,0,0,0,60.51,1.49,0,0
1649764528.947961,0,0,0,60.52,1.50,0,0
1649764528.972959,1,177,89,60.41,27.27,1,88
1649764528.997956,1,300,108,60.46,31.14,0,88
1649764529.022953,1,300,111,60.54,32.75,0,88
1649764529.047951,1,300,113,60.55,33.49,0,88
1649764529.072948,1,300,114,60.43,33.27,0,88
1649764529.097945,1,300,111,60.46,28.36,0,88
1649764529.122942,1,300,113,60.54,37.28,1,183
1649764529.147940,1,300,116,60.55,34.29,0,183
1649764529.172937,1,300,116,60.44,28.95,0,183
1649764529.197934,1,300,112,60.48,28.51,0,183
1649764529.222932,1,300,114,60.53,28.69,0,183
1649764529.247929,1,300,114,60.54,28.54,0,183
1649764529.272927,1,300,113,60.42,41.72,1,262
1649764529.297924,1,300,116,60.49,29.05,0,262
1649764529.322921,1,300,113,60.53,28.88,0,262
1649764529.347918,1,300,114,60.55,28.95,0,262
1649764529.372916,1,300,114,60.46,28.93,0,262
1649764529.397913,1,300,115,60.50,28.61,0,262
1649764529.422910,1,300,117,60.56,54.58,1,262
1649764529.447908,1,300,113,60.56,28.46,0,262
1649764529.472905,1,300,114,60.43,28.96,0,262
1649764529.497902,1,300,117,60.48,28.67,0,262
1649764529.522899,1,300,114,60.56,28.77,0,262
1649764529.547897,1,300,114,60.56,28.61,0,262
1649764529.572894,1,300,114,60.44,45.55,1,234
1649764529.597891,1,300,114,60.50,28.98,0,234
1649764529.622889,1,300,115,60.55,28.57,0,234
1649764529.647886,1,300,114,60.56,28.49,0,234
1649764529.672883,1,300,113,60.42,28.57,0,234
1649764529.697881,1,300,115,60.48,28.60,0,234
1649764529.722878,1,300,113,60.54,50.69,1,231
1649764529.747875,1,300,114,60.54,28.51,0,231
1649764529.772872,1,300,115,60.43,28.87,0,231
1649764529.797870,1,300,114,60.48,28.46,0,231
1649764529.822867,1,300,115,60.53,28.63,0,231
1649764529.847864,1,300,118,60.52,28.88,0,231
1649764529.872862,1,300,114,60.40,51.98,1,199
1649764529.897859,1,300,115,60.48,28.53,0,199
1649764529.922856,1,300,115,60.53,28.65,0,199
1649764529.947854,1,300,116,60.54,28.51,0,199
1649764529.972851,1,300,117,60.40,28.44,0,199
1649764529.997848,1,300,115,60.48,28.47,0,199
1649764530.022846,1,300,116,60.53,53.12,1,212
1649764530.047843,1,300,114,60.53,28.88,0,212
1649764530.072840,1,300,116,60.40,29.04,0,212
1649764530.097838,1,300,116,60.48,29.46,0,212
1649764530.122835,1,300,115,60.53,28.89,0,212
1649764530.147832,1,300,116,60.53,28.58,0,212
1649764530.172829,1,300,116,60.39,48.07,1,137
1649764530.197827,1,300,114,60.50,28.70,0,137
1649764530.222824,1,300,114,60.54,28.24,0,137
1649764530.247821,1,300,116,60.51,28.78,0,137
1649764530.272819,1,300,117,60.40,28.56,0,137
1649764530.297816,1,300,115,60.47,28.68,0,137
1649764530.322814,1,300,114,60.49,58.93,1,167
1649764530.347811,1,300,117,60.48,28.99,0,167
1649764530.372808,1,300,116,60.35,28.58,0,167
1649764530.397805,1,300,116,60.46,28.92,0,167
1649764530.422802,1,300,115,60.47,28.66,0,167
1649764530.447800,1,300,115,60.47,28.59,0,167
1649764530.472797,1,300,117,60.35,52.51,1,178
1649764530.497794,1,300,116,60.45,28.68,0,178
1649764530.522792,1,300,116,60.49,28.57,0,178
1649764530.547789,1,300,114,60.49,28.82,0,178
1649764530.572786,1,300,113,60.36,28.77,0,178
1649764530.597784,1,300,117,60.46,28.75,0,178
1649764530.622781,1,300,117,60.49,55.61,1,190
1649764530.647778,1,300,117,60.50,28.62,0,190
1649764530.672776,1,300,114,60.37,28.70,0,190
1649764530.697773,1,300,116,60.47,28.84,0,190
1649764530.722770,1,300,116,60.51,28.95,0,190
1649764530.747767,1,300,115,60.50,28.87,0,190
1649764530.772765,1,300,115,60.38,58.01,1,175
1649764530.797762,1,300,115,60.49,28.69,0,175
1649764530.822759,1,300,117,60.51,29.01,0,175
1649764530.847757,1,300,115,60.48,28.62,0,175
1649764530.872754,1,300,115,60.36,29.09,0,175
1649764530.897751,1,300,114,60.49,28.85,0,175
1649764530.922749,1,300,118,60.51,61.71,1,190
1649764530.947746,1,300,118,60.48,28.95,0,190
1649764530.972743,1,300,121,60.36,28.99,0,190
1649764530.997741,1,300,118,60.48,28.61,0,190
1649764531.022738,1,300,117,60.51,29.10,0,190
1649764531.047735,1,300,115,60.48,28.50,0,190
1649764531.072732,1,300,115,60.37,75.62,1,205
1649764531.097730,1,300,116,60.48,28.95,0,205
1649764531.122727,1,300,116,60.51,28.63,0,205
1649764531.147724,1,300,117,60.48,28.91,0,205
1649764531.172722,1,300,118,60.37,28.76,0,205
1649764531.197719,1,300,115,60.48,29.06,0,205
1649764531.222716,1,300,117,60.50,64.26,1,168
1649764531.247714,1,300,114,60.46,28.83,0,168
1649764531.272711,1,300,114,60.37,28.83,0,168
1649764531.297708,1,300,115,60.47,28.76,0,168
1649764531.322706,1,300,117,60.51,29.14,0,168
1649764531.347703,1,300,116,60.46,28.48,0,168
1649764531.372700,1,300,115,60.35,91.08,1,149
1649764531.397697,1,300,115,60.46,28.82,0,149
1649764531.422695,1,300,114,60.49,29.32,0,149
1649764531.447692,1,300,115,60.45,28.69,0,149
1649764531.472689,1,300,116,60.34,28.85,0,149
1649764531.497687,1,300,114,60.46,28.56,0,149
1649764531.522684,1,300,116,60.51,67.31,1,160
1649764531.547681,1,300,115,60.45,28.91,0,160
1649764531.572679,1,300,117,60.34,28.78,0,160
1649764531.597676,1,300,116,60.46,28.52,0,160
1649764531.622673,1,300,118,60.49,29.27,0,160
1649764531.647671,1,300,114,60.44,28.35,0,160
1649764531.672668,1,300,117,60.34,102.11,1,181
1649764531.697665,1,300,116,60.47,28.79,0,181
1649764531.722662,1,300,116,60.50,29.08,0,181
1649764531.747659,1,300,116,60.44,28.57,0,181
1649764531.772657,1,300,118,60.34,29.16,0,181
1649764531.797654,1,300,114,60.45,29.11,0,181
1649764531.822652,1,300,115,60.49,91.88,1,187
1649764531.847649,1,300,118,60.42,28.97,0,187
1649764531.872646,1,300,118,60.34,28.71,0,187
1649764531.897644,1,300,118,60.45,28.49,0,187
1649764531.922641,1,300,116,60.48,33.75,0,187
1649764531.947638,1,300,115,60.41,34.49,0,187
1649764531.972636,1,300,117,60.32,95.14,1,159
1649764531.997633,1,300,119,60.45,28.74,0,159
1649764532.022630,1,300,116,60.49,28.91,0,159
