t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1649764528.073054,0,0,0,60.45,3.30,0,0,0/0/0/0/0
1649764528.098053,0,0,0,60.45,3.20,0,0,0/0/0/0/0
1649764528.123050,0,0,0,60.56,4.09,0,0,0/0/0/0/0
1649764528.148048,0,0,0,60.57,4.32,0,0,0/0/0/0/0
1649764528.173045,0,0,0,60.47,3.94,0,0,0/0/0/0/0
1649764528.198042,0,0,0,60.46,4.02,0,0,0/0/0/0/0
1649764528.223039,0,0,0,60.56,3.20,0,0,0/0/0/0/0
1649764528.248037,0,0,0,60.58,3.58,0,0,0/0/0/0/0
1649764528.273034,0,0,0,60.45,3.60,0,0,0/0/0/0/0
1649764528.298031,0,0,0,60.46,4.15,0,0,0/0/0/0/0
1649764528.323029,0,0,0,60.54,2.97,0,0,0/0/0/0/0
1649764528.348026,0,0,0,60.55,2.90,0,0,0/0/0/0/0
1649764528.373023,0,0,0,60.43,2.86,0,0,0/0/0/0/0
1649764528.398021,0,0,0,60.43,2.94,0,0,0/0/0/0/0
1649764528.423018,0,0,0,60.53,3.95,0,0,0/0/0/0/0
1649764528.448015,0,0,0,60.54,4.27,0,0,0/0/0/0/0
1649764528.473012,0,0,0,60.41,4.36,0,0,0/0/0/0/0
1649764528.498010,0,0,0,60.43,4.76,0,0,0/0/0/0/0
1649764528.523007,0,0,0,60.53,3.21,0,0,0/0/0/0/0
1649764528.548005,0,0,0,60.55,4.54,0,0,0/0/0/0/0
1649764528.573002,0,0,0,60.41,4.00,0,0,0/0/0/0/0
1649764528.597999,0,0,0,60.42,4.33,0,0,0/0/0/0/0
1649764528.622997,0,0,0,60.51,3.29,0,0,0/0/0/0/0
1649764528.647994,0,0,0,60.53,3.10,0,0,0/0/0/0/0
1649764528.672991,0,0,0,60.42,2.93,0,0,0/0/0/0/0
1649764528.697988,0,0,0,60.42,3.91,0,0,0/0/0/0/0
1649764528.722986,0,0,0,60.50,3.00,0,0,0/0/0/0/0
1649764528.747983,0,0,0,60.53,4.36,0,0,0/0/0/0/0
1649764528.772980,0,0,0,60.42,3.48,0,0,0/0/0/0/0
1649764528.797978,0,0,0,60.43,4.34,0,0,0/0/0/0/0
1649764528.822975,0,0,0,60.51,3.02,0,0,0/0/0/0/0
1649764528.847972,0,0,0,60.55,3.55,0,0,0/0/0/0/0
1649764528.872969,0,0,0,60.42,3.17,0,0,0/0/0/0/0
1649764528.897967,0,0,0,60.45,4.25,0,0,0/0/0/0/0
1649764528.922964,0,0,0,60.51,3.21,0,0,0/0/0/0/0
1649764528.947961,0,0,0,60.52,3.26,0,0,0/0/0/0/0
1649764528.972959,1,177,89,60.41,30.20,1,89,177/89/0/0/0
