t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000000.000000,0,234,236,116.70,1625.92,0,0,234/236/227/265/269/269
1700000000.050000,0,300,300,116.71,69.43,0,0,300/300/300/300/300/300
1700000000.100000,0,300,300,116.71,86.97,0,0,300/300/300/300/300/300
1700000000.150000,0,300,300,116.70,38.40,0,0,300/300/300/300/300/300
1700000000.200000,0,300,300,116.72,85.25,0,0,300/300/300/300/300/300
1700000000.250000,0,300,300,116.71,37.98,0,0,300/300/300/300/300/300
1700000000.300000,0,300,300,116.71,90.49,0,0,300/300/300/300/300/300
1700000000.350000,0,300,300,116.72,38.02,0,0,300/300/300/300/300/300
1700000000.400000,0,300,300,116.71,85.70,0,0,300/300/300/300/300/300
1700000000.450000,0,300,300,116.71,38.06,0,0,300/300/300/300/300/300
1700000000.500000,0,300,300,116.71,85.40,0,0,300/300/300/300/300/300
1700000000.550000,0,300,300,116.70,37.69,0,0,300/300/300/300/300/300
1700000000.600000,0,300,300,116.71,86.20,0,0,300/300/300/300/300/300
1700000000.650000,0,300,300,116.70,38.20,0,0,300/300/300/300/300/300
1700000000.700000,0,300,300,116.71,84.29,0,0,300/300/300/300/300/300
1700000000.750000,0,300,300,116.70,37.52,0,0,300/300/300/300/300/300
1700000000.800000,0,300,300,116.71,84.11,0,0,300/300/300/300/300/300
1700000000.850000,0,300,300,116.71,38.43,0,0,300/300/300/300/300/300
1700000000.900000,1,300,300,116.70,43.71,1,0,300/300/300/300/300/300
1700000000.950000,1,300,300,116.71,52.01,1,177,300/300/300/300/300/300
1700000001.000000,1,300,300,116.71,61.95,1,243,300/300/300/300/300/300
1700000001.050000,1,300,300,116.70,68.10,1,162,300/300/300/300/300/300
1700000001.100000,1,300,300,116.70,65.37,1,159,300/300/300/300/300/300
1700000001.150000,1,300,300,116.71,81.17,1,225,300/300/300/300/300/300
1700000001.200000,1,300,300,116.71,73.92,1,201,300/300/300/300/300/300
1700000001.250000,1,300,300,116.71,65.36,1,193,300/300/300/300/300/300
1700000001.300000,1,300,300,116.71,69.53,1,193,300/300/300/300/300/300
1700000001.350000,1,300,300,116.71,70.65,1,233,300/300/300/300/300/300
1700000001.400000,1,300,300,116.71,70.66,1,217,300/300/300/300/300/300
1700000001.450000,1,300,300,116.71,83.40,1,224,300/300/300/300/300/300
1700000001.500000,1,300,300,116.70,83.65,1,221,300/300/300/300/300/300
1700000001.550000,1,300,300,116.71,76.89,1,337,300/300/300/300/300/300
1700000001.600000,1,300,300,116.71,73.66,1,201,300/300/300/300/300/300
1700000001.650000,1,300,300,116.72,66.00,1,240,300/300/300/300/300/300
1700000001.700000,1,300,300,116.72,77.15,1,360,300/300/300/300/300/300
1700000001.750000,1,300,300,116.70,82.72,1,503,300/300/300/300/300/300
1700000001.800000,1,300,300,116.70,95.51,1,624,300/300/300/300/300/300
1700000001.850000,1,300,300,116.70,93.59,1,727,300/300/300/300/300/300
1700000001.900000,1,300,300,116.71,99.85,1,820,300/300/300/300/300/300
1700000001.950000,1,300,300,116.70,121.34,1,878,300/300/300/300/300/300
1700000002.000000,1,300,300,116.72,112.28,1,898,300/300/300/300/300/300
1700000002.050000,1,300,300,116.71,119.09,1,915,300/300/300/300/300/300
1700000002.100000,1,300,300,116.71,131.93,1,926,300/300/300/300/300/300
1700000002.150000,1,300,300,116.72,142.86,1,940,300/300/300/300/300/300
1700000002.200000,1,300,300,116.73,177.10,1,955,300/300/300/300/300/300
1700000002.250000,1,300,300,116.73,166.85,1,971,300/300/300/300/300/300
1700000002.300000,1,300,300,116.73,184.30,1,989,300/300/300/300/300/300
1700000002.350000,1,300,300,116.73,199.45,1,1009,300/300/300/300/300/300
1700000002.400000,1,300,300,116.74,209.18,1,1030,300/300/300/300/300/300
1700000002.450000,1,300,300,116.75,224.13,1,1059,300/300/300/300/300/300
1700000002.500000,1,300,300,116.77,248.44,1,1082,300/300/300/300/300/300
1700000002.550000,1,300,300,116.76,252.33,1,1111,300/300/300/300/300/300
1700000002.600000,1,300,300,116.77,431.18,1,1138,300/300/300/300/300/300
1700000002.650000,1,300,300,116.78,279.64,1,1183,300/300/300/300/300/300
1700000002.700000,1,300,300,116.77,293.77,1,1204,300/300/300/300/300/300
1700000002.750000,1,300,300,116.81,375.00,1,1241,300/300/300/300/300/300
1700000002.800000,1,300,300,116.81,392.78,1,1267,300/300/300/300/300/300
1700000002.850000,1,300,300,116.82,409.25,1,1301,300/300/300/300/300/300
1700000002.900000,1,300,300,116.83,45.98,0,1301,300/300/300/300/300/300
1700000002.950000,1,300,300,116.85,46.05,0,1301,300/300/300/300/300/300
1700000003.000000,1,300,300,116.86,422.17,1,1321,300/300/300/300/300/300
1700000003.050000,1,300,300,116.87,45.09,0,1321,300/300/300/300/300/300
1700000003.100000,1,300,300,116.88,47.02,0,1321,300/300/300/300/300/300
1700000003.150000,1,300,300,116.91,440.20,1,1374,300/300/300/300/300/300
1700000003.200000,1,300,300,116.93,46.62,0,1374,300/300/300/300/300/300
1700000003.250000,1,300,300,116.95,46.54,0,1374,300/300/300/300/300/300
1700000003.300000,1,300,300,116.99,461.13,1,1419,300/300/300/300/300/300
1700000003.350000,1,300,300,117.00,46.33,0,1419,300/300/300/300/300/300
1700000003.400000,1,300,300,116.98,46.31,0,1419,300/300/300/300/300/300
1700000003.450000,1,300,300,116.98,475.29,1,1476,300/300/300/300/300/300
1700000003.500000,1,300,300,116.97,46.89,0,1476,300/300/300/300/300/300
1700000003.550000,1,300,300,116.97,46.55,0,1476,300/300/300/300/300/300
1700000003.600000,1,300,300,116.96,496.39,1,1532,300/300/300/300/300/300
1700000003.650000,1,300,300,116.96,48.53,0,1532,300/300/300/300/300/300
1700000003.700000,1,300,300,116.94,48.53,0,1532,300/300/300/300/300/300
1700000003.750000,1,300,300,116.94,499.03,1,1580,300/300/300/300/300/300
1700000003.800000,1,300,300,116.93,49.26,0,1580,300/300/300/300/300/300
1700000003.850000,1,300,300,116.91,49.12,0,1580,300/300/300/300/300/300
1700000003.900000,1,300,300,116.92,514.47,1,1613,300/300/300/300/300/300
1700000003.950000,1,300,300,116.90,48.64,0,1613,300/300/300/300/300/300
1700000004.000000,1,300,300,116.90,46.52,0,1613,300/300/300/300/300/300
1700000004.050000,1,300,300,116.88,329.33,1,1573,300/300/300/300/300/300
1700000004.100000,1,300,300,116.87,49.26,0,1573,300/300/300/300/300/300
1700000004.150000,1,300,300,116.90,46.03,0,1573,300/300/300/300/300/300
1700000004.200000,1,300,300,116.92,361.78,1,1436,300/300/300/300/300/300
1700000004.250000,1,300,300,116.96,46.19,0,1436,300/300/300/300/300/300
1700000004.300000,1,300,300,116.98,48.03,0,1436,300/300/300/300/300/300
1700000004.350000,1,300,300,116.98,296.57,1,1448,300/300/300/300/300/300
1700000004.400000,1,300,300,116.96,48.43,0,1448,300/300/300/300/300/300
1700000004.450000,1,300,300,116.94,47.29,0,1448,300/300/300/300/300/300
1700000004.500000,1,300,300,116.94,230.95,1,1436,300/300/300/300/300/300
1700000004.550000,1,300,300,116.92,49.00,0,1436,300/300/300/300/300/300
1700000004.600000,1,300,300,116.97,48.80,0,1436,300/300/300/300/300/300
1700000004.650000,1,300,300,116.97,210.19,1,1500,300/300/300/300/300/300
1700000004.700000,1,300,300,117.00,46.96,0,1500,300/300/300/300/300/300
1700000004.750000,1,300,300,117.03,49.60,0,1500,300/300/300/300/300/300
1700000004.800000,1,300,300,117.03,126.22,1,1526,300/300/300/300/300/300
