t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1649764528.073054,0,0,0,60.45,4.31,0,0,0/0/0/0/0
1649764528.098053,0,0,0,60.45,3.17,0,0,0/0/0/0/0
1649764528.123050,0,0,0,60.56,3.72,0,0,0/0/0/0/0
1649764528.148048,0,0,0,60.57,3.08,0,0,0/0/0/0/0
1649764528.173045,0,0,0,60.47,4.26,0,0,0/0/0/0/0
1649764528.198042,0,0,0,60.46,3.54,0,0,0/0/0/0/0
1649764528.223039,0,0,0,60.56,2.94,0,0,0/0/0/0/0
1649764528.248037,0,0,0,60.58,3.04,0,0,0/0/0/0/0
1649764528.273034,0,0,0,60.45,2.83,0,0,0/0/0/0/0
1649764528.298031,0,0,0,60.46,2.81,0,0,0/0/0/0/0
1649764528.323029,0,0,0,60.54,2.87,0,0,0/0/0/0/0
1649764528.348026,0,0,0,60.55,3.11,0,0,0/0/0/0/0
1649764528.373023,0,0,0,60.43,3.39,0,0,0/0/0/0/0
1649764528.398021,0,0,0,60.43,3.93,0,0,0/0/0/0/0
1649764528.423018,0,0,0,60.53,3.03,0,0,0/0/0/0/0
1649764528.448015,0,0,0,60.54,3.48,0,0,0/0/0/0/0
1649764528.473012,0,0,0,60.41,2.96,0,0,0/0/0/0/0
1649764528.498010,0,0,0,60.43,3.23,0,0,0/0/0/0/0
1649764528.523007,0,0,0,60.53,3.93,0,0,0/0/0/0/0
1649764528.548005,0,0,0,60.55,2.80,0,0,0/0/0/0/0
1649764528.573002,0,0,0,60.41,4.03,0,0,0/0/0/0/0
1649764528.597999,0,0,0,60.42,4.04,0,0,0/0/0/0/0
1649764528.622997,0,0,0,60.51,3.02,0,0,0/0/0/0/0
1649764528.647994,0,0,0,60.53,2.94,0,0,0/0/0/0/0
1649764528.672991,0,0,0,60.42,3.14,0,0,0/0/0/0/0
1649764528.697988,0,0,0,60.42,4.24,0,0,0/0/0/0/0
1649764528.722986,0,0,0,60.50,4.47,0,0,0/0/0/0/0
1649764528.747983,0,0,0,60.53,3.15,0,0,0/0/0/0/0
1649764528.772980,0,0,0,60.42,3.09,0,0,0/0/0/0/0
1649764528.797978,0,0,0,60.43,4.53,0,0,0/0/0/0/0
1649764528.822975,0,0,0,60.51,4.28,0,0,0/0/0/0/0
1649764528.847972,0,0,0,60.55,4.79,0,0,0/0/0/0/0
1649764528.872969,0,0,0,60.42,2.99,0,0,0/0/0/0/0
1649764528.897967,0,0,0,60.45,3.11,0,0,0/0/0/0/0
1649764528.922964,0,0,0,60.51,2.98,0,0,0/0/0/0/0
1649764528.947961,0,0,0,60.52,3.23,0,0,0/0/0/0/0
1649764528.972959,1,177,89,60.41,43.22,1,89,177/89/0/0/0
