t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000000.000000,0,0,0,116.72,1.49,0,0,0/0/0
1700000000.050000,0,0,0,116.71,1.00,0,0,0/0/0
1700000000.100000,0,0,0,116.72,1.07,0,0,0/0/0
1700000000.150000,0,0,0,116.71,0.99,0,0,0/0/0
1700000000.200000,0,0,0,116.70,0.96,0,0,0/0/0
1700000000.250000,0,0,0,116.71,0.93,0,0,0/0/0
1700000000.300000,0,0,0,116.71,0.92,0,0,0/0/0
1700000000.350000,0,0,0,116.72,0.92,0,0,0/0/0
1700000000.400000,0,0,0,116.71,0.94,0,0,0/0/0
1700000000.450000,0,0,0,116.70,0.91,0,0,0/0/0
1700000000.500000,0,0,0,116.71,0.93,0,0,0/0/0
1700000000.550000,0,0,0,116.72,0.93,0,0,0/0/0
1700000000.600000,0,0,0,116.72,0.96,0,0,0/0/0
1700000000.650000,0,0,0,116.70,1.05,0,0,0/0/0
1700000000.700000,0,0,0,116.71,0.93,0,0,0/0/0
1700000000.750000,0,0,0,116.71,0.91,0,0,0/0/0
1700000000.800000,0,0,0,116.71,0.97,0,0,0/0/0
1700000000.850000,0,0,0,116.70,0.91,0,0,0/0/0
1700000000.900000,1,240,229,116.72,37.79,1,0,240/229/233
1700000000.950000,1,300,300,116.71,25.91,0,0,300/300/300
1700000001.000000,1,300,300,116.71,19.12,0,0,300/300/300
1700000001.050000,1,300,300,116.72,38.64,1,135,300/300/300
1700000001.100000,1,300,300,116.70,21.25,0,135,300/300/300
1700000001.150000,1,300,300,116.71,19.89,0,135,300/300/300
1700000001.200000,1,300,300,116.71,34.01,1,129,300/300/300
1700000001.250000,1,300,300,116.71,19.37,0,129,300/300/300
1700000001.300000,1,300,300,116.70,19.75,0,129,300/300/300
1700000001.350000,1,300,300,116.70,32.08,1,53,300/300/300
1700000001.400000,1,300,300,116.70,22.47,0,53,300/300/300
1700000001.450000,1,300,300,116.71,20.40,0,53,300/300/300
1700000001.500000,1,300,300,116.71,39.79,1,107,300/300/300
1700000001.550000,1,300,300,116.72,20.34,0,107,300/300/300
1700000001.600000,1,300,300,116.71,19.66,0,107,300/300/300
1700000001.650000,1,300,300,116.71,38.76,1,136,300/300/300
1700000001.700000,1,300,300,116.71,21.50,0,136,300/300/300
1700000001.750000,1,300,300,116.71,21.28,0,136,300/300/300
1700000001.800000,1,300,300,116.72,46.35,1,238,300/300/300
1700000001.850000,1,300,300,116.71,19.99,0,238,300/300/300
1700000001.900000,1,300,300,116.70,21.58,0,238,300/300/300
1700000001.950000,1,300,300,116.72,50.66,1,354,300/300/300
1700000002.000000,1,300,300,116.71,21.34,0,354,300/300/300
1700000002.050000,1,300,300,116.71,21.32,0,354,300/300/300
1700000002.100000,1,300,300,116.73,55.03,1,398,300/300/300
1700000002.150000,1,300,300,116.72,22.48,0,398,300/300/300
1700000002.200000,1,300,300,116.72,21.13,0,398,300/300/300
1700000002.250000,1,300,300,116.72,60.81,1,425,300/300/300
1700000002.300000,1,300,300,116.73,21.35,0,425,300/300/300
1700000002.350000,1,300,300,116.73,22.79,0,425,300/300/300
1700000002.400000,1,300,300,116.75,60.53,1,442,300/300/300
1700000002.450000,1,300,300,116.74,22.30,0,442,300/300/300
1700000002.500000,1,300,300,116.76,21.88,0,442,300/300/300
1700000002.550000,1,300,300,116.78,66.27,1,451,300/300/300
1700000002.600000,1,300,300,116.77,22.72,0,451,300/300/300
1700000002.650000,1,300,300,116.78,21.73,0,451,300/300/300
1700000002.700000,1,300,300,116.78,70.48,1,467,300/300/300
1700000002.750000,1,300,300,116.80,23.32,0,467,300/300/300
1700000002.800000,1,300,300,116.81,22.31,0,467,300/300/300
1700000002.850000,1,300,300,116.82,75.52,1,488,300/300/300
1700000002.900000,1,300,300,116.83,23.56,0,488,300/300/300
1700000002.950000,1,300,300,116.84,23.14,0,488,300/300/300
1700000003.000000,1,300,300,116.87,100.79,1,521,300/300/300
1700000003.050000,1,300,300,116.87,24.21,0,521,300/300/300
1700000003.100000,1,300,300,116.88,23.36,0,521,300/300/300
1700000003.150000,1,300,300,116.92,111.68,1,547,300/300/300
1700000003.200000,1,300,300,116.95,25.36,0,547,300/300/300
1700000003.250000,1,300,300,116.95,23.67,0,547,300/300/300
1700000003.300000,1,300,300,116.98,128.20,1,571,300/300/300
1700000003.350000,1,300,300,116.99,24.06,0,571,300/300/300
1700000003.400000,1,300,300,116.98,23.25,0,571,300/300/300
1700000003.450000,1,300,300,116.98,103.78,1,591,300/300/300
1700000003.500000,1,300,300,116.97,24.24,0,591,300/300/300
1700000003.550000,1,300,300,116.96,26.56,0,591,300/300/300
1700000003.600000,1,300,300,116.95,79.34,1,608,300/300/300
1700000003.650000,1,300,300,116.96,26.62,0,608,300/300/300
1700000003.700000,1,300,300,116.95,23.39,0,608,300/300/300
1700000003.750000,1,300,300,116.94,127.48,1,636,300/300/300
1700000003.800000,1,300,300,116.93,25.04,0,636,300/300/300
1700000003.850000,1,300,300,116.91,23.41,0,636,300/300/300
1700000003.900000,1,300,300,116.91,135.35,1,662,300/300/300
1700000003.950000,1,300,300,116.92,24.42,0,662,300/300/300
1700000004.000000,1,300,300,116.89,24.55,0,662,300/300/300
1700000004.050000,1,300,300,116.89,128.57,1,688,300/300/300
1700000004.100000,1,300,300,116.88,26.05,0,688,300/300/300
1700000004.150000,1,300,300,116.90,23.83,0,688,300/300/300
1700000004.200000,1,300,300,116.92,161.28,1,717,300/300/300
1700000004.250000,1,300,300,116.95,24.65,0,717,300/300/300
1700000004.300000,1,300,300,116.98,24.82,0,717,300/300/300
1700000004.350000,1,300,300,116.98,167.70,1,756,300/300/300
1700000004.400000,1,300,300,116.96,26.20,0,756,300/300/300
1700000004.450000,1,300,300,116.93,25.27,0,756,300/300/300
1700000004.500000,1,300,300,116.94,173.79,1,773,300/300/300
1700000004.550000,1,300,300,116.92,25.91,0,773,300/300/300
1700000004.600000,1,300,300,116.96,23.80,0,773,300/300/300
1700000004.650000,1,300,300,116.98,180.77,1,797,300/300/300
1700000004.700000,1,300,300,117.01,25.11,0,797,300/300/300
1700000004.750000,1,300,300,117.02,24.15,0,797,300/300/300
1700000004.800000,1,300,300,117.05,190.15,1,823,300/300/300
1700000004.850000,1,300,300,117.03,27.14,0,823,300/300/300
1700000004.900000,1,300,300,117.02,24.65,0,823,300/300/300
1700000004.950000,1,300,300,117.01,212.41,1,856,300/300/300
1700000005.000000,1,300,300,117.00,25.15,0,856,300/300/300
1700000005.050000,1,300,300,116.98,24.54,0,856,300/300/300
1700000005.100000,1,300,300,116.97,202.10,1,838,300/300/300
1700000005.150000,1,300,300,116.95,24.30,0,838,300/300/300
1700000005.200000,1,300,300,116.93,24.05,0,838,300/300/300
1700000005.250000,1,300,300,116.88,194.28,1,860,300/300/300
1700000005.300000,1,300,300,116.85,24.70,0,860,300/300/300
1700000005.350000,1,300,300,116.82,23.70,0,860,300/300/300
1700000005.400000,1,300,300,116.74,201.01,1,897,300/300/300
1700000005.450000,1,300,300,116.67,24.35,0,897,300/300/300
1700000005.500000,1,300,300,116.61,23.52,0,897,300/300/300
1700000005.550000,1,300,300,116.53,130.47,1,872,300/300/300
1700000005.600000,1,300,300,116.44,25.39,0,872,300/300/300
1700000005.650000,1,300,300,116.36,24.49,0,872,300/300/300
1700000005.700000,1,300,300,116.25,137.17,1,815,300/300/300
1700000005.750000,1,300,300,116.18,23.76,0,815,300/300/300
1700000005.800000,1,300,300,116.07,28.47,0,815,300/300/300
1700000005.850000,1,300,300,115.95,148.97,1,848,300/300/300
1700000005.900000,1,300,300,115.83,24.91,0,848,300/300/300
1700000005.950000,1,300,300,115.66,26.27,0,848,300/300/300
