t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1649764528.073054,0,0,0,60.45,2.58,0,0
1649764528.098053,0,0,0,60.45,2.54,0,0
1649764528.123050,0,0,0,60.56,2.48,0,0
1649764528.148048,0,0,0,60.57,2.51,0,0
1649764528.173045,0,0,0,60.47,2.50,0,0
1649764528.198042,0,0,0,60.46,2.43,0,0
1649764528.223039,0,0,0,60.56,2.47,0,0
1649764528.248037,0,0,0,60.58,2.48,0,0
1649764528.273034,0,0,0,60.45,2.50,0,0
1649764528.298031,0,0,0,60.46,2.44,0,0
1649764528.323029,0,0,0,60.54,2.48,0,0
1649764528.348026,0,0,0,60.55,2.48,0,0
1649764528.373023,0,0,0,60.43,2.48,0,0
1649764528.398021,0,0,0,60.43,2.52,0,0
1649764528.423018,0,0,0,60.53,2.47,0,0
1649764528.448015,0,0,0,60.54,2.49,0,0
1649764528.473012,0,0,0,60.41,2.49,0,0
1649764528.498010,0,0,0,60.43,2.43,0,0
1649764528.523007,0,0,0,60.53,2.45,0,0
1649764528.548005,0,0,0,60.55,2.46,0,0
1649764528.573002,0,0,0,60.41,2.50,0,0
1649764528.597999,0,0,0,60.42,2.44,0,0
1649764528.622997,0,0,0,60.51,2.44,0,0
1649764528.647994,0,0,0,60.53,2.47,0,0
1649764528.672991,0,0,0,60.42,2.46,0,0
1649764528.697988,0,0,0,60.42,2.46,0,0
1649764528.722986,0,0,0,60.50,2.50,0,0
1649764528.747983,0,0,0,60.53,2.46,0,0
1649764528.772980,0,0,0,60.42,2.46,0,0
1649764528.797978,0,0,0,60.43,2.43,0,0
1649764528.822975,0,0,0,60.51,2.47,0,0
1649764528.847972,0,0,0,60.55,2.48,0,0
1649764528.872969,0,0,0,60.42,2.47,0,0
1649764528.897967,0,0,0,60.45,2.46,0,0
1649764528.922964,0,0,0,60.51,2.46,0,0
1649764528.947961,0,0,0,60.52,2.45,0,0
1649764528.972959,1,177,89,60.41,46.50,1,89
1649764528.997956,1,300,108,60.46,57.92,0,89
1649764529.022953,1,300,111,60.54,59.11,0,89
1649764529.047951,1,300,113,60.55,59.86,0,89
1649764529.072948,1,300,114,60.43,59.67,0,89
1649764529.097945,1,300,111,60.46,54.76,0,89
1649764529.122942,1,300,113,60.54,62.61,1,202
1649764529.147940,1,300,116,60.55,57.23,0,202
1649764529.172937,1,300,116,60.44,53.52,0,202
1649764529.197934,1,300,112,60.48,52.12,0,202
1649764529.222932,1,300,114,60.53,52.58,0,202
1649764529.247929,1,300,113,60.54,57.00,0,202
1649764529.272927,1,300,113,60.42,63.57,1,269
1649764529.297924,1,300,116,60.49,50.68,0,269
1649764529.322921,1,300,112,60.53,50.20,0,269
1649764529.347918,1,300,114,60.55,50.49,0,269
1649764529.372916,1,300,114,60.46,50.44,0,269
1649764529.397913,1,300,114,60.50,50.29,0,269
1649764529.422910,1,300,115,60.56,65.90,1,279
1649764529.447908,1,300,112,60.56,49.77,0,279
1649764529.472905,1,300,113,60.43,49.75,0,279
1649764529.497902,1,300,116,60.48,49.84,0,279
1649764529.522899,1,300,113,60.56,49.62,0,279
1649764529.547897,1,300,113,60.56,49.66,0,279
1649764529.572894,1,300,113,60.44,67.30,1,280
1649764529.597891,1,300,113,60.50,50.02,0,280
1649764529.622889,1,300,115,60.55,49.73,0,280
1649764529.647886,1,300,113,60.56,49.61,0,280
1649764529.672883,1,300,112,60.42,49.56,0,280
1649764529.697881,1,300,114,60.48,49.68,0,280
1649764529.722878,1,300,112,60.54,69.36,1,279
1649764529.747875,1,300,114,60.54,49.27,0,279
1649764529.772872,1,300,114,60.43,49.68,0,279
1649764529.797870,1,300,113,60.48,49.70,0,279
1649764529.822867,1,300,113,60.53,49.89,0,279
1649764529.847864,1,300,117,60.52,49.78,0,279
1649764529.872862,1,300,113,60.40,89.28,1,280
1649764529.897859,1,300,115,60.48,48.63,0,280
1649764529.922856,1,300,114,60.53,49.07,0,280
1649764529.947854,1,300,114,60.54,53.46,0,280
1649764529.972851,1,300,116,60.40,49.30,0,280
1649764529.997848,1,300,115,60.48,49.04,0,280
1649764530.022846,1,300,115,60.53,81.86,1,273
1649764530.047843,1,300,113,60.53,48.73,0,273
1649764530.072840,1,300,114,60.40,48.57,0,273
1649764530.097838,1,300,115,60.48,48.80,0,273
1649764530.122835,1,300,114,60.53,48.79,0,273
1649764530.147832,1,300,115,60.53,48.40,0,273
1649764530.172829,1,300,115,60.39,80.37,1,257
1649764530.197827,1,300,112,60.50,48.55,0,257
1649764530.222824,1,300,113,60.54,48.47,0,257
1649764530.247821,1,300,115,60.51,49.11,0,257
1649764530.272819,1,300,115,60.40,48.50,0,257
1649764530.297816,1,300,113,60.47,48.86,0,257
1649764530.322814,1,300,113,60.49,84.36,1,261
1649764530.347811,1,300,115,60.48,49.27,0,261
1649764530.372808,1,300,114,60.35,48.69,0,261
1649764530.397805,1,300,115,60.46,48.73,0,261
1649764530.422802,1,300,114,60.47,48.51,0,261
1649764530.447800,1,300,112,60.47,48.62,0,261
1649764530.472797,1,300,114,60.35,88.27,1,265
1649764530.497794,1,300,115,60.45,48.87,0,265
1649764530.522792,1,300,116,60.49,48.59,0,265
1649764530.547789,1,300,113,60.49,48.23,0,265
1649764530.572786,1,300,112,60.36,48.62,0,265
1649764530.597784,1,300,116,60.46,48.63,0,265
1649764530.622781,1,300,116,60.49,101.71,1,270
1649764530.647778,1,300,116,60.50,48.59,0,270
1649764530.672776,1,300,114,60.37,48.53,0,270
1649764530.697773,1,300,116,60.47,48.93,0,270
1649764530.722770,1,300,115,60.51,48.51,0,270
1649764530.747767,1,300,114,60.50,48.67,0,270
1649764530.772765,1,300,114,60.38,87.90,1,258
1649764530.797762,1,300,114,60.49,49.01,0,258
1649764530.822759,1,300,116,60.51,49.18,0,258
1649764530.847757,1,300,114,60.48,49.25,0,258
1649764530.872754,1,300,114,60.36,49.02,0,258
1649764530.897751,1,300,113,60.49,49.07,0,258
1649764530.922749,1,300,117,60.51,102.49,1,255
1649764530.947746,1,300,116,60.48,48.99,0,255
1649764530.972743,1,300,120,60.36,49.25,0,255
1649764530.997741,1,300,117,60.48,48.78,0,255
1649764531.022738,1,300,116,60.51,49.11,0,255
1649764531.047735,1,300,114,60.48,48.50,0,255
1649764531.072732,1,300,114,60.37,107.64,1,250
1649764531.097730,1,300,115,60.48,49.17,0,250
1649764531.122727,1,300,115,60.51,48.76,0,250
1649764531.147724,1,300,116,60.48,48.82,0,250
1649764531.172722,1,300,117,60.37,49.51,0,250
1649764531.197719,1,300,114,60.48,49.05,0,250
1649764531.222716,1,300,115,60.50,112.76,1,240
1649764531.247714,1,300,113,60.46,49.06,0,240
1649764531.272711,1,300,114,60.37,49.16,0,240
1649764531.297708,1,300,114,60.47,48.82,0,240
1649764531.322706,1,300,116,60.51,49.44,0,240
1649764531.347703,1,300,115,60.46,48.69,0,240
1649764531.372700,1,300,114,60.35,124.45,1,236
1649764531.397697,1,300,115,60.46,49.49,0,236
1649764531.422695,1,300,113,60.49,49.60,0,236
1649764531.447692,1,300,114,60.45,49.20,0,236
1649764531.472689,1,300,115,60.34,49.63,0,236
1649764531.497687,1,300,113,60.46,49.56,0,236
1649764531.522684,1,300,115,60.51,105.65,1,231
1649764531.547681,1,300,114,60.45,50.22,0,231
1649764531.572679,1,300,115,60.34,49.56,0,231
1649764531.597676,1,300,115,60.46,49.22,0,231
1649764531.622673,1,300,117,60.49,49.64,0,231
1649764531.647671,1,300,113,60.44,48.90,0,231
1649764531.672668,1,300,116,60.34,110.00,1,221
