t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1649764528.074947,0,0,0,60.45,1.13,0,0
1649764528.099946,0,0,0,60.45,1.00,0,0
1649764528.124943,0,0,0,60.56,1.00,0,0
1649764528.149940,0,0,0,60.57,1.04,0,0
1649764528.174938,0,0,0,60.47,1.01,0,0
1649764528.199935,0,0,0,60.46,1.00,0,0
1649764528.224932,0,0,0,60.56,0.99,0,0
1649764528.249930,0,0,0,60.58,1.05,0,0
1649764528.274927,0,0,0,60.45,0.99,0,0
1649764528.299924,0,0,0,60.46,0.99,0,0
1649764528.324922,0,0,0,60.54,1.04,0,0
1649764528.349919,0,0,0,60.55,0.99,0,0
1649764528.374916,0,0,0,60.43,1.05,0,0
1649764528.399914,0,0,0,60.43,0.99,0,0
1649764528.424911,0,0,0,60.53,1.00,0,0
1649764528.449908,0,0,0,60.54,1.04,0,0
1649764528.474905,0,0,0,60.41,1.02,0,0
1649764528.499903,0,0,0,60.43,0.99,0,0
1649764528.524900,0,0,0,60.53,0.98,0,0
1649764528.549897,0,0,0,60.55,1.02,0,0
1649764528.574895,0,0,0,60.41,0.99,0,0
1649764528.599892,0,0,0,60.42,0.99,0,0
1649764528.624889,0,0,0,60.51,1.00,0,0
1649764528.649887,0,0,0,60.53,1.00,0,0
1649764528.674884,0,0,0,60.42,1.07,0,0
1649764528.699881,0,0,0,60.42,1.00,0,0
1649764528.724879,0,0,0,60.50,1.00,0,0
1649764528.749876,0,0,0,60.53,1.01,0,0
1649764528.774873,0,0,0,60.42,1.86,0,0
1649764528.799870,0,0,0,60.43,1.57,0,0
1649764528.824868,0,0,0,60.51,1.07,0,0
1649764528.849865,0,0,0,60.55,1.20,0,0
1649764528.874862,0,0,0,60.42,1.14,0,0
1649764528.899860,0,0,0,60.45,1.18,0,0
1649764528.924857,0,0,0,60.51,1.13,0,0
1649764528.949854,0,0,0,60.52,1.15,0,0
1649764528.974852,1,177,89,60.41,23.86,1,88
1649764528.999849,1,300,108,60.46,24.26,0,88
1649764529.024846,1,300,111,60.54,25.90,0,88
1649764529.049844,1,300,113,60.55,26.80,0,88
1649764529.074841,1,300,114,60.43,26.17,0,88
1649764529.099838,1,300,111,60.46,21.43,0,88
1649764529.124835,1,300,113,60.54,30.71,1,164
1649764529.149833,1,300,115,60.55,21.91,0,164
1649764529.174830,1,300,115,60.44,21.85,0,164
1649764529.199827,1,300,111,60.48,21.65,0,164
1649764529.224825,1,300,113,60.53,26.24,0,164
1649764529.249822,1,300,112,60.54,21.57,0,164
1649764529.274819,1,300,112,60.42,33.90,1,255
