t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks
1700000000.000000,0,0,0,52.63,1.56,0,0
1700000000.050000,0,0,0,52.62,0.96,0,0
1700000000.100000,0,0,0,52.62,0.97,0,0
1700000000.150000,0,0,0,52.62,0.96,0,0
1700000000.200000,0,0,0,52.62,0.93,0,0
1700000000.250000,0,0,0,52.62,0.94,0,0
1700000000.300000,0,0,0,52.62,0.93,0,0
1700000000.350000,0,0,0,52.62,0.96,0,0
1700000000.400000,0,0,0,52.62,0.97,0,0
1700000000.450000,0,0,0,52.62,0.98,0,0
1700000000.500000,0,0,0,52.63,1.03,0,0
1700000000.550000,0,0,0,52.62,0.92,0,0
1700000000.600000,0,0,0,52.62,0.95,0,0
1700000000.650000,0,0,0,52.63,0.90,0,0
1700000000.700000,0,0,0,52.62,0.92,0,0
1700000000.750000,0,0,0,52.63,0.89,0,0
1700000000.800000,0,0,0,52.63,0.91,0,0
1700000000.850000,0,0,0,52.63,0.92,0,0
1700000000.900000,1,225,0,52.63,21.88,1,0
1700000000.950000,1,300,0,52.61,20.15,0,0
1700000001.000000,1,300,0,52.62,21.45,0,0
1700000001.050000,1,300,0,52.62,27.32,1,56
1700000001.100000,1,300,0,52.62,21.10,0,56
1700000001.150000,1,300,0,52.62,20.81,0,56
1700000001.200000,1,300,0,52.62,30.30,1,49
1700000001.250000,1,300,0,52.62,20.69,0,49
1700000001.300000,1,300,0,52.62,22.25,0,49
1700000001.350000,1,300,0,52.63,31.98,1,26
1700000001.400000,1,300,0,52.62,22.57,0,26
1700000001.450000,1,300,0,52.62,22.06,0,26
1700000001.500000,1,300,0,52.62,33.03,1,35
1700000001.550000,1,300,0,52.62,21.05,0,35
1700000001.600000,1,300,0,52.62,22.61,0,35
1700000001.650000,1,300,0,52.63,31.73,1,48
1700000001.700000,1,300,0,52.62,21.15,0,48
1700000001.750000,1,300,0,52.62,21.39,0,48
1700000001.800000,1,300,0,52.64,33.67,1,76
1700000001.850000,1,300,0,52.64,22.85,0,76
1700000001.900000,1,300,0,52.65,23.43,0,76
1700000001.950000,1,300,0,52.65,44.18,1,227
1700000002.000000,1,300,0,52.66,20.79,0,227
1700000002.050000,1,300,0,52.67,20.88,0,227
1700000002.100000,1,300,0,52.69,39.07,1,241
1700000002.150000,1,300,0,52.72,21.39,0,241
1700000002.200000,1,300,0,52.74,22.26,0,241
1700000002.250000,1,300,0,52.77,47.23,1,251
1700000002.300000,1,300,0,52.80,22.64,0,251
1700000002.350000,1,300,0,52.84,20.36,0,251
1700000002.400000,1,300,0,52.87,53.91,1,255
1700000002.450000,1,300,0,52.92,20.83,0,255
1700000002.500000,1,300,0,52.97,20.69,0,255
1700000002.550000,1,300,0,53.02,45.85,1,265
1700000002.600000,1,300,0,53.08,21.09,0,265
1700000002.650000,1,300,0,53.16,20.97,0,265
1700000002.700000,1,300,0,53.22,59.59,1,279
1700000002.750000,1,300,0,53.30,22.19,0,279
1700000002.800000,1,300,0,53.39,21.03,0,279
1700000002.850000,1,300,0,53.48,57.43,1,293
1700000002.900000,1,300,0,53.58,21.95,0,293
1700000002.950000,1,300,0,53.70,21.44,0,293
1700000003.000000,1,300,1,53.82,54.18,1,38
1700000003.050000,1,300,1,53.93,21.75,0,38
1700000003.100000,1,300,1,54.07,21.74,0,38
1700000003.150000,1,300,1,54.21,50.14,1,38
1700000003.200000,1,300,1,54.36,21.82,0,38
1700000003.250000,1,300,1,54.52,21.07,0,38
1700000003.300000,1,300,1,54.69,56.74,1,40
1700000003.350000,1,300,1,54.86,21.77,0,40
1700000003.400000,1,300,1,55.04,22.43,0,40
1700000003.450000,1,300,1,55.23,77.32,1,80
1700000003.500000,1,300,0,55.43,22.51,0,80
1700000003.550000,1,300,0,55.63,21.19,0,80
1700000003.600000,1,300,1,55.86,45.06,1,148
1700000003.650000,1,300,1,56.08,21.72,0,148
1700000003.700000,1,300,1,56.32,21.22,0,148
1700000003.750000,1,300,1,56.56,37.36,1,225
1700000003.800000,1,300,1,56.82,22.06,0,225
1700000003.850000,1,300,1,57.07,22.22,0,225
1700000003.900000,1,300,1,57.35,45.00,1,251
1700000003.950000,1,300,0,57.62,22.08,0,251
1700000004.000000,1,300,0,57.91,21.90,0,251
1700000004.050000,1,300,0,58.20,54.97,1,302
1700000004.100000,1,300,0,58.50,24.49,0,302
1700000004.150000,1,300,0,58.79,21.64,0,302
1700000004.200000,1,300,0,59.10,49.47,1,318
1700000004.250000,1,300,0,59.40,22.58,0,318
1700000004.300000,1,300,0,59.72,21.86,0,318
1700000004.350000,1,300,0,60.04,51.49,1,350
1700000004.400000,1,300,0,60.36,23.26,0,350
1700000004.450000,1,300,0,60.68,23.57,0,350
1700000004.500000,1,300,0,61.01,48.90,1,365
1700000004.550000,1,300,0,61.34,22.99,0,365
1700000004.600000,1,300,0,61.66,22.98,0,365
1700000004.650000,1,300,0,61.99,43.56,1,399
1700000004.700000,1,300,0,62.32,23.65,0,399
1700000004.750000,1,300,0,62.67,23.20,0,399
1700000004.800000,1,300,0,62.99,69.43,1,431
1700000004.850000,1,300,0,63.34,24.81,0,431
1700000004.900000,1,300,0,63.68,24.39,0,431
1700000004.950000,1,300,0,64.03,74.14,1,464
1700000005.000000,1,300,0,64.39,24.23,0,464
1700000005.050000,1,300,0,64.75,24.90,0,464
1700000005.100000,1,300,0,65.13,50.06,1,475
1700000005.150000,1,300,0,65.52,23.93,0,475
1700000005.200000,1,300,0,65.94,24.75,0,475
1700000005.250000,1,300,0,66.37,65.94,1,503
1700000005.300000,1,300,0,66.85,26.89,0,503
1700000005.350000,1,300,0,67.36,26.64,0,503
1700000005.400000,1,300,0,67.92,55.81,1,530
1700000005.450000,1,300,0,68.54,27.96,0,530
1700000005.500000,1,300,0,69.20,30.74,0,530
1700000005.550000,1,300,0,69.91,72.02,1,544
1700000005.600000,1,300,0,70.65,29.14,0,544
1700000005.650000,1,300,0,71.43,27.93,0,544
1700000005.700000,1,300,0,72.28,68.01,1,566
1700000005.750000,1,300,0,73.21,24.81,0,566
1700000005.800000,1,300,0,74.23,27.51,0,566
1700000005.850000,1,300,0,75.29,68.86,1,590
1700000005.900000,1,300,0,76.35,26.16,0,590
1700000005.950000,1,272,0,77.38,24.11,0,590
1700000006.000000,1,300,0,78.43,65.49,1,607
1700000006.050000,1,300,0,79.55,26.77,0,607
1700000006.100000,1,232,0,80.82,23.53,0,607
1700000006.150000,1,258,0,82.17,60.00,1,623
1700000006.200000,1,223,0,83.26,25.69,0,623
1700000006.250000,1,208,0,82.84,15.95,0,623
