t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000000.000000,0,0,0,62.49,2.55,0,0,0/0/0/0/0/0
1700000000.050000,0,0,0,62.49,1.88,0,0,0/0/0/0/0/0
1700000000.100000,0,0,0,62.50,1.85,0,0,0/0/0/0/0/0
1700000000.150000,0,0,0,62.50,1.81,0,0,0/0/0/0/0/0
1700000000.200000,0,0,0,62.50,1.79,0,0,0/0/0/0/0/0
1700000000.250000,0,0,0,62.50,1.81,0,0,0/0/0/0/0/0
1700000000.300000,0,0,0,62.50,1.85,0,0,0/0/0/0/0/0
1700000000.350000,0,0,0,62.49,1.81,0,0,0/0/0/0/0/0
1700000000.400000,0,0,0,62.50,1.79,0,0,0/0/0/0/0/0
1700000000.450000,0,0,0,62.50,1.79,0,0,0/0/0/0/0/0
1700000000.500000,0,0,0,62.51,1.80,0,0,0/0/0/0/0/0
1700000000.550000,0,0,0,62.50,1.79,0,0,0/0/0/0/0/0
1700000000.600000,0,0,0,62.50,1.79,0,0,0/0/0/0/0/0
1700000000.650000,0,0,0,62.50,1.82,0,0,0/0/0/0/0/0
1700000000.700000,0,0,0,62.50,1.81,0,0,0/0/0/0/0/0
1700000000.750000,0,0,0,62.50,1.86,0,0,0/0/0/0/0/0
1700000000.800000,0,0,0,62.50,1.81,0,0,0/0/0/0/0/0
1700000000.850000,0,0,0,62.50,1.84,0,0,0/0/0/0/0/0
1700000000.900000,1,227,213,62.50,29.01,1,0,227/213/242/90/106/108
1700000000.950000,1,300,300,62.49,35.28,0,0,300/300/300/300/300/300
1700000001.000000,1,300,300,62.49,40.61,0,0,300/300/300/300/300/300
1700000001.050000,1,300,300,62.50,60.13,1,206,300/300/300/300/300/300
1700000001.100000,1,300,300,62.49,38.85,0,206,300/300/300/300/300/300
1700000001.150000,1,300,300,62.50,39.50,0,206,300/300/300/300/300/300
1700000001.200000,1,300,300,62.49,66.45,1,360,300/300/300/300/300/300
1700000001.250000,1,300,300,62.49,39.92,0,360,300/300/300/300/300/300
1700000001.300000,1,300,300,62.50,39.13,0,360,300/300/300/300/300/300
1700000001.350000,1,300,300,62.49,94.58,1,539,300/300/300/300/300/300
1700000001.400000,1,300,300,62.50,41.48,0,539,300/300/300/300/300/300
1700000001.450000,1,300,300,62.50,39.34,0,539,300/300/300/300/300/300
1700000001.500000,1,300,300,62.51,93.50,1,569,300/300/300/300/300/300
1700000001.550000,1,300,300,62.50,39.85,0,569,300/300/300/300/300/300
1700000001.600000,1,300,300,62.49,38.68,0,569,300/300/300/300/300/300
1700000001.650000,1,300,300,62.50,104.06,1,537,300/300/300/300/300/300
1700000001.700000,1,300,300,62.51,40.98,0,537,300/300/300/300/300/300
1700000001.750000,1,300,300,62.51,40.18,0,537,300/300/300/300/300/300
1700000001.800000,1,300,300,62.51,106.57,1,709,300/300/300/300/300/300
1700000001.850000,1,300,300,62.52,40.99,0,709,300/300/300/300/300/297
1700000001.900000,1,300,300,62.52,41.98,0,709,300/300/300/300/300/300
